source_id,target_reg,pred,media_type
678,2.5,2.2202991434654424,movie
679,2.5,2.127541985844659,movie
680,4.5,4.070250228668741,movie
681,4.5,4.3783662007369974,movie
682,4.5,4.338704572858715,movie
683,4.5,4.271573121609138,movie
684,3.5,3.5293408861259805,movie
685,3.5,3.6794248267428826,movie
686,3.5,3.95560823858724,movie
687,4.0,4.086328056298914,movie
688,3.0,2.2498260173480427,movie
689,1.0,1.5929198422617792,movie
690,1.0,2.1092653012714626,movie
691,3.0,2.611205030811268,movie
692,2.0,3.3165282614437173,movie
693,2.5,2.225481898371791,movie
694,2.5,3.0217530072092904,movie
695,2.5,2.8917315944944653,movie
696,2.5,3.3269534490797015,movie
697,3.0,3.4486251255673634,movie
698,4.5,4.276556811263738,movie
699,4.5,4.409574542917427,movie
700,4.5,4.308229638371544,movie
701,4.5,4.078995375402623,movie
