domain,fraction,fold,repeat,n_train,n_test,MAE,skill
book,0.75,38,1,59,9,0.4444444444444444,0.3517948717948718
book,0.75,38,2,59,9,0.4444444444444444,0.3517948717948718
book,1.0,38,0,79,9,0.4444444444444444,0.3517948717948718
book,0.25,39,0,20,9,0.9444444444444444,0.037275985663082434
book,0.25,39,1,20,9,0.8333333333333334,0.15053763440860213
book,0.25,39,2,20,9,0.9444444444444444,0.037275985663082434
book,0.5,39,0,40,9,1.0,-0.019354838709677358
book,0.5,39,1,40,9,0.8333333333333334,0.15053763440860213
book,0.5,39,2,40,9,0.8888888888888888,0.09390681003584234
book,0.75,39,0,59,9,0.6666666666666666,0.3204301075268817
book,0.75,39,1,59,9,0.7777777777777778,0.20716845878136203
book,0.75,39,2,59,9,0.7777777777777778,0.20716845878136203
book,1.0,39,0,79,9,0.8333333333333334,0.15053763440860213
book,0.25,40,0,20,9,0.7222222222222222,0.1154177433247201
book,0.25,40,1,20,9,0.7222222222222222,0.1154177433247201
book,0.25,40,2,20,9,0.6111111111111112,0.25150732127476305
book,0.5,40,0,40,9,0.6666666666666666,0.18346253229974163
book,0.5,40,1,40,9,0.7222222222222222,0.1154177433247201
book,0.5,40,2,40,9,0.6111111111111112,0.25150732127476305
book,0.75,40,0,59,9,0.5555555555555556,0.3195521102497847
book,0.75,40,1,59,9,0.6666666666666666,0.18346253229974163
book,0.75,40,2,59,9,0.6666666666666666,0.18346253229974163
book,1.0,40,0,79,9,0.5555555555555556,0.3195521102497847
book,0.25,41,0,20,9,0.3333333333333333,0.4390532544378699
book,0.25,41,1,20,9,0.4444444444444444,0.2520710059171598
book,0.25,41,2,20,9,0.3333333333333333,0.4390532544378699
book,0.5,41,0,40,9,0.3333333333333333,0.4390532544378699
book,0.5,41,1,40,9,0.2777777777777778,0.5325443786982249
book,0.5,41,2,40,9,0.3888888888888889,0.3455621301775148
book,0.75,41,0,59,9,0.3333333333333333,0.4390532544378699
book,0.75,41,1,59,9,0.2777777777777778,0.5325443786982249
book,0.75,41,2,59,9,0.3888888888888889,0.3455621301775148
book,1.0,41,0,79,9,0.3333333333333333,0.4390532544378699
book,0.25,42,0,20,8,0.5625,0.1428571428571429
book,0.25,42,1,20,8,0.4375,0.33333333333333337
book,0.25,42,2,20,8,0.5,0.23809523809523814
book,0.5,42,0,40,8,0.5625,0.1428571428571429
book,0.5,42,1,40,8,0.625,0.04761904761904767
book,0.5,42,2,40,8,0.3125,0.5238095238095238
book,0.75,42,0,60,8,0.5,0.23809523809523814
book,0.75,42,1,60,8,0.5625,0.1428571428571429
book,0.75,42,2,60,8,0.4375,0.33333333333333337
book,1.0,42,0,80,8,0.5,0.23809523809523814
book,0.25,43,0,20,8,0.3125,0.2857142857142857
book,0.25,43,1,20,8,0.25,0.4285714285714286
book,0.25,43,2,20,8,0.375,0.1428571428571429
book,0.5,43,0,40,8,0.1875,0.5714285714285714
book,0.5,43,1,40,8,0.25,0.4285714285714286
book,0.5,43,2,40,8,0.1875,0.5714285714285714
book,0.75,43,0,60,8,0.125,0.7142857142857143
book,0.75,43,1,60,8,0.1875,0.5714285714285714
book,0.75,43,2,60,8,0.25,0.4285714285714286
book,1.0,43,0,80,8,0.1875,0.5714285714285714
book,0.25,44,0,20,9,0.7222222222222222,0.15333882934872223
book,0.25,44,1,20,9,0.8333333333333334,0.023083264633141032
book,0.25,44,2,20,9,0.7777777777777778,0.08821104699093163
book,0.5,44,0,40,9,0.6666666666666666,0.21846661170651283
book,0.5,44,1,40,9,0.7222222222222222,0.15333882934872223
book,0.5,44,2,40,9,0.7222222222222222,0.15333882934872223
book,0.75,44,0,59,9,0.6666666666666666,0.21846661170651283
book,0.75,44,1,59,9,0.6666666666666666,0.21846661170651283
book,0.75,44,2,59,9,0.5555555555555556,0.348722176422094
book,1.0,44,0,79,9,0.7222222222222222,0.15333882934872223
book,0.25,45,0,20,9,0.6111111111111112,0.19312906220984205
book,0.25,45,1,20,9,0.7222222222222222,0.04642525533890429
book,0.25,45,2,20,9,0.7222222222222222,0.04642525533890429
book,0.5,45,0,40,9,0.5555555555555556,0.266480965645311
book,0.5,45,1,40,9,0.6111111111111112,0.19312906220984205
book,0.5,45,2,40,9,0.7222222222222222,0.04642525533890429
book,0.75,45,0,59,9,0.6666666666666666,0.11977715877437323
book,0.75,45,1,59,9,0.6666666666666666,0.11977715877437323
book,0.75,45,2,59,9,0.7222222222222222,0.04642525533890429
book,1.0,45,0,79,9,0.6666666666666666,0.11977715877437323
book,0.25,46,0,20,9,0.5555555555555556,0.1675447839831401
book,0.25,46,1,20,9,0.5,0.2507903055848262
book,0.25,46,2,20,9,0.5555555555555556,0.1675447839831401
book,0.5,46,0,40,9,0.6111111111111112,0.08429926238145413
book,0.5,46,1,40,9,0.4444444444444444,0.33403582718651215
book,0.5,46,2,40,9,0.5555555555555556,0.1675447839831401
book,0.75,46,0,59,9,0.4444444444444444,0.33403582718651215
book,0.75,46,1,59,9,0.5555555555555556,0.1675447839831401
book,0.75,46,2,59,9,0.5,0.2507903055848262
book,1.0,46,0,79,9,0.5,0.2507903055848262
book,0.25,47,0,20,9,0.5555555555555556,-0.11739745403111734
book,0.25,47,1,20,9,0.4444444444444444,0.10608203677510608
book,0.25,47,2,20,9,0.5,-0.005657708628005631
book,0.5,47,0,40,9,0.3333333333333333,0.3295615275813296
book,0.5,47,1,40,9,0.4444444444444444,0.10608203677510608
book,0.5,47,2,40,9,0.3888888888888889,0.2178217821782178
book,0.75,47,0,59,9,0.3888888888888889,0.2178217821782178
book,0.75,47,1,59,9,0.3888888888888889,0.2178217821782178
book,0.75,47,2,59,9,0.4444444444444444,0.10608203677510608
book,1.0,47,0,79,9,0.3888888888888889,0.2178217821782178
book,0.25,48,0,20,9,0.6666666666666666,0.027692307692307683
book,0.25,48,1,20,9,0.4444444444444444,0.3517948717948718
book,0.25,48,2,20,9,0.5,0.27076923076923076
book,0.5,48,0,40,9,0.5555555555555556,0.18974358974358962
book,0.5,48,1,40,9,0.3888888888888889,0.4328205128205128
book,0.5,48,2,40,9,0.5,0.27076923076923076
book,0.75,48,0,59,9,0.3333333333333333,0.5138461538461538
book,0.75,48,1,59,9,0.3333333333333333,0.5138461538461538
book,0.75,48,2,59,9,0.4444444444444444,0.3517948717948718
book,1.0,48,0,79,9,0.3333333333333333,0.5138461538461538
book,0.25,49,0,20,9,0.6111111111111112,0.13186813186813184
book,0.25,49,1,20,9,0.6111111111111112,0.13186813186813184
book,0.25,49,2,20,9,0.5555555555555556,0.21078921078921076
book,0.5,49,0,40,9,0.6111111111111112,0.13186813186813184
book,0.5,49,1,40,9,0.5555555555555556,0.21078921078921076
book,0.5,49,2,40,9,0.5,0.2897102897102898
book,0.75,49,0,59,9,0.6111111111111112,0.13186813186813184
book,0.75,49,1,59,9,0.5,0.2897102897102898
book,0.75,49,2,59,9,0.5,0.2897102897102898
book,1.0,49,0,79,9,0.5,0.2897102897102898
